text,channel_id
Май2023 стал в мире вторым самым теплым за всю историю наблюдений теплее было только в 2016 в России же погода была около нормы рассказал Вильфанд,-1001101170442
Вопрос к самым упоротым хохлам. Если Арестович так сильно уверен в победе ВСУ то почему он уехал жить в Израиль ,-1001498939244
Источник одного из российских телеканалов рассказал что недавно на совещании в Кремле у заместителя руководителя администрации Путина Алексея Громова руководители телеканалов и ведущие журналисты пожаловались на постоянное запаздывание с информацией. По их мнению российские власти сильно перестраховываются а журналисты боятся проявлять самостоятельность за страх увольнения. Как им объяснили в Кремлесложно найти компромисс между ведомствами. Кроме того существует несколько информационных центровкоторые трудно уживаются. У Громова свои связи с Минобороныиногда ему удается проконсультироваться с Путиным и Вайно. У ответственных за внутреннюю политику Кириенко создана координационная группа и собственный контакт с Путиным. У Пескова отдельный контакт с главой администрации.,-1001099350027
Запорожское направление Работино Вербовое противник несет потери отлично отработали наши Аллигаторы уничтожили противника вместе с техникой. Противник прет на танках подрываются на минах много трупов ВСУ. Есть пленные. На связи Атлет Архангел Спецназа. Подписаться.,-1001498939244
В чем секрет успеха китайского автопрома Почему КНР удается так легко увеличивать поставки машин за рубеж Все просто китайские производители авто формируют свой уникальный продукт и стремятся занять с ним свою нишу. Так в прошлом году Китай возглавил список стран поставляющих автомобили в Россию увеличив за 12 месяцев экспорт на 40. Всегда отрадно находить удачные примеры когда предлагаются уникальные продукты или услуги. К ним относятся не только целые отрасли в отдельных странах но и компании. В их числе Asia Import Group AIG. AIG более 13 лет занимается поиском поставщиков составлением маршрутов и доставкой товаров из разных стран в том числе из Китая. Компания предоставляет уникальные опции услуги по выкупу и доставке автомобилей из КНР и ОАЭ в Россию. AIG ищет авто о пределенных моделей комплектаций и расцветок. Специалисты сделают фото и видео машины осуществят юридическую проверку. Узнать больше можно в ТГканале Международные перевозки Asia Import Group. Вступайте и получите привилегию 1 обращения.,-1001201661496
Абсолютно пустое дело и скотство иноагент Понасенков заявил что у полиции нет к нему претензий после потасовки с неизвестным в центре Москвы Публицист Евгений Понасенков признан иноагентом назвал бюрократией дело которое возбудили в отношении его приятеля юриста Рамиса Зарипова после конфликта с неизвестным мужчиной в центре Москвы. Понасенков сообщил Газете.Ru что планирует написать на мужчину заявление о покушении на убийство. __Абсолютно пустое дело и скотство. На камерах все видно что на нас напал алкаш грязный агрессивный. И будем подавать заявление о покушении на убийство потому что он угрожал убийством. И как раз на камере видно что он нас преследует и замахивается. У нас есть самое главное это видеокамера мы его просто откинули от себя поскольку он замахивался и так сказать готов был причинить вред. Так что тут говорить просто не о чем. Вас всех должно волновать мое состояние как человека который создает культуру. Я сильный человек у меня все хорошо. Это пустое дело так сказать бюрократия__ сказал он. Понасенков подчеркнул что лично к нему у полиции нет претензий. Подписывайтесь на Газету.Ru,-1001486063104
Экспорт российской нефти в Индию в прошлом году вырос в 19 раз сообщил Новак,-1001101170442
 Мэрия ЙошкарОлы опубликовала афишу праздничных мероприятий в столице на День России который состоится 12 июня. Мероприятия начнутся с 9 июня и пройдут в библиотекефилиале 1 Доме национальных культур Доме дружбы народов а также на стадионе Дружба в ЦПКиО музее ИЗО. Непосредственно 12 июня праздник состоится на бульваре Чавайна площади им. В. И. Ленина около ДКРА на площади около Благовещенской башни а также на Царьградской площади во Дворце культуры им. В.И. Ленина во Дворце XXXлетия Победы и на прочих общественных местах ЙошкарОлы. Для горожан и гостей столицы будут проведены концерты автопробег выставки конкурсы спортивные состязания а также мастерклассы сообщает прессслужба мэрии ЙошкарОлы.,-1001098860759
Состоялась таки интересная встреча. Ми8 противника собирающий раненых в прицеле Ка52. 8ка поняв что пришли наши быстренько ретировалась.,-1001498939244
Американская биржа NASDAQ удовлетворила апелляцию Яндекса на решение о делистинге акции компании останутся в биржевом списке но торговаться не будут 18 НАСТОЯЩИЙ МАТЕРИАЛ ИНФОРМАЦИЯ ПРОИЗВЕДЕН РАСПРОСТРАНЕН И ИЛИ НАПРАВЛЕН ИНОСТРАННЫМ АГЕНТОМ ПИВОВАРОВЫМ АЛЕКСЕЕМ ВЛАДИМИРОВИЧЕМ ЛИБО КАСАЕТСЯ ДЕЯТЕЛЬНОСТИ ИНОСТРАННОГО АГЕНТА ПИВОВАРОВА АЛЕКСЕЯ ВЛАДИМИРОВИЧА __NASDAQ учла аргументы которые Яндекс привел в апелляции включая соблюдение интересов инвесторов и планируемую реструктуризацию компании. В ее рамках основную часть бизнеса Яндекса предполагается выделить в отдельную группу компаний контроль над которой сохранит менеджмент Яндекса__ сообщили в компании. В Яндексе уточнили что ценные бумаги компании продолжат находиться в биржевом списке но решение о приостановке торгов останется в силе. Накануне NASDAQ отклонила аналогичную апелляцию от Ozon. В прошлом году Яндекс объявил о разделе бизнеса на российское и зарубежное направления российскую часть продадут консорциуму инвесторов,-1001429590454
Это инициатива одного из независимых депутатов. Не думаю что решение об обращении в региональный парламент возымеет силу и на чтото повлияет. Можно сказать что перспектив у инициативы нет. Область настроена вполне однозначно чтобы прямых выборов не было. Таково решение федералов. Это одно из тех немногих достижений которые новому губернатору удалось продемонстрировать за время работы в регионе. Сергей Шпагин,-1001099350027
Банки Армении и Казахстана начали блокировать платежи из России за приобретение электроники Значит ли это что россияне останутся наедине с отечественными разработками а деятельность крупных компаний может быть парализована Ответы на эти и многие другие вопросы из сферы отечественного IT можно найти в телеграмканале первого зампреда комитета ГД по информационным технологиям Антона Горелкина. Он из первых уст расскажет обо всех законодательных изменениях на рынке IT и о том как это скажется на россиянах. Подписывайтесь webstrangler,-1001498939244
Мясной штурм в Запорожской области Боевики ВСУ отказываются наступать изза больших потерь танки НАТО атакуют почти без прикрытия пехоты По данным радиоперехватов подготовленные для наступления подразделения ВСУ после потерь первой волны боятся идти по голым полям в атаку и бунтуют против командования. Это не военная пропаганда ее же подтверждают и опубликованные кадры с места боёв. В качестве подтверждения на всех фото с коптера едет лишь одна бронетехника. В итоге танки и БМП ведут огонь а пехота толком не может занять окопы с первой линии они попросту не могут там закрепиться изза нехватки сил. Ожесточённые бои продолжаются 13 часов. t.meRVvoenkor,-1001355540894
МЧС показало видео работ в Херсонской области после катастрофы на ГЭС,-1001101170442
Суд отклонил жалобы экоактивистов на вырубку леса при строительстве кампуса Новосибирского государственного университета.,-1001099350027
Зеленский уехал. ВС РФ начали обстреливать Херсон.,-1001343028414
Оговорка на сегодняшний день это не прикрытие какихто зловещих планов а простая констатация того что их вообще нет. Как появится необходимость тогда и проведем. Может быть. А вот когда появится эта необходимость да понятия не имеем. Поэтому сегодня нет а что будет завтра всё в руках божьих. Вот и вся политика. Анатолий Несмиян,-1001099350027
Инсайд Наш источник в ОП рассказал что Залужный доложил Зеленскому о потери первых танков Leopard которые оказались слабее своих характеристик и были повреждены вражеской артиллерией. Потери ВСУ на южном фронте значительны а прорыв организовать не удалось. Главком просит созвать ставку чтобы изменить планы контрнаступления которые кардинально изменились изза ситуации на Каховской ГЭС. ,-1001271765197
В российскую систему образования необходимо вернуть Домострой считает замруководителя фракции ЛДПР Алексей Диденко. По его мнению руководство по быту и семейной жизни должно стать предметом в школах и вузах чтобы граждане с детства учились строить крепкие и счастливые семьи. __Сегодня ценность брака в России практически нулевая. Больше половины супружеских пар расходится а 40 граждан не видят препятствий для развода. Это приводит к убыли населения и кризису института семьи. Возвращение Домостроя поможет преодолеть проблему__ говорится в заявлении Диденко. Подписывайтесь на Газету.Ru,-1001486063104
Испания на проводе. Переживают.,-1001797434593
Заявление начальника прессцентра группировки Запад В ходе боевых действий на Купянском направлении разведкой группировки войск Запад вскрыто перемещение военной техники 102й отдельной бригады территориальной обороны. Огнём из гаубицы МстаС под командованием начальника расчета сержанта Андрея Прохорова уничтожена одна БМП в районе Кисловки. Кроме того в районе населённого пункта Роднянское огнём из РСЗО Град под командованием младшего сержанта Ивана Прозорова уничтожена вражеская реактивная установка Град. Кроме этого сорваны две попытки ротации подразделений ВСУ на передовых позициях а также уничтожена одна ДРГ и два минометных расчета в полосе обороны 6й общевойсковой и 1й танковой армий. Средствами ПВО огнём из ЗРК Тор уничтожен разведывательный БпЛА Эльф.,-1001783083983
 разведки утверждают что США обнаружили летательные аппараты инопланетного происхождения Бывший сотрудник разведки ставший информаторомразоблачителем предоставил Конгрессу США и Генеральному инспектору разведывательного сообщества обширную секретную информацию о глубоко засекреченных программах которые по его словам изучают неповреждённые и частично неповреждённые предметы инопланетного происхождения,-1001032086354
Заявление Р.Винивитина выступающего по телесуфлеру произвело крайне слабое впечатление его изготовителям видимо военным пиарщикам стоит поставить неуд. Не только изза качества подачи тут из бывшего комбрига судя по его состоянию большего выжать было нельзя сколько изза самого месседжа представляющего армию по сравнению с ЧВК в крайне жалком виде терпил а солдат ВС РФ буквально в виде рабов ЧВК Вагнер. vizioner_rf,-1001099350027
Полностью российский аналог Ласточки впервые покажут широкой общественности на Иннопроме в июле 2023 года сообщил РИА Новости производитель.,-1001394050290
Апдейт Coinbase не планирует прекращать оказывать услуги или вносить коррективы в листинг изза претензий SEC. Coinbase SEC,-1001000499465
Спрос туристов на поездки в СанктПетербург в период Петербургского международного экономического форума упал на 30 изза роста цен в отелях сообщил вицепрезидент Ассоциации туроператоров России Сергей Ромашкин.,-1001099350027
Мобилизованные из ХМАО заявили что командование приказывает им удерживать позиции до последнего бойца без обеспечения разумных приказов и артиллерийской поддержки. Что говорят военные Мы удерживали позиции всеми силами но средства закончились. И ни поддержки ни эвакуации нет. Командование можно сказать кинуло нас ни связи ни команд. Всю ночь мы провели под обстрелом и дальнейшие действия нам непонятны. С нашей стороны нет никакой артподдержки. Пока мы сидели под обстрелом позиции ВСУ никто не обстреливал. Против 20 их снарядов два наших и то хер знает куда прилетит. Более того командование дало приказ отработать по нашим позициям когда заходило ВСУ. Наши еще не успели отойти командир сказал Женщины новых нарожают. Это он передал в эфире по рации. Слышал весь батальон. Эвакуация не проводится ее нет. 300е раненые становятся 200и погибшими. От полка осталось 37 состава. Команды отступать не поступает. Сказали до последнего бойца там находится. Командир сидит с нами но от него толку ноль он в таком же неведении изза высшего руководства. По обеспечению вообще понты. Они кладут птички БПЛА а у нас ничего нет. Против танков нам дают карандаши. Еда вода все осталось у музыкантов ЧВК Вагнер. Они уходили и оставили пропитание а у нас даже его нет. Мы отбиваемся последними горстками людей. Пополнять состав некем кончаются последние силы. __Это не первое обращение мобилизованных 1307 полка ХМАО. Ранее мужчины говорили что после смены командира к военным начали относиться как к пушечному мясу.__,-1001254661214
Число активных уникальных юзеров блокчейна поставило рекорд. banksta,-1001136626166
Семьям погибших в результате катастрофы на Каховской ГЭС выплатят по миллиону рублей пострадавшим от 200 до 400 тысяч сообщил Сальдо,-1001101170442
Очевидно что в настоящее время потенциал ипотеки все более исчерпывается. Привлечение новых заемщиков без какихлибо схем льготирования процентных ставок будет проходить сложнее. Для государства субсидирование таких программ в условиях нарастающего дефицита бюджета становится напряженнее. Изменение текущей экономической ситуации непременно должно вызвать череду неплатежей по кредитам в том числе жилищным по уже существующим договорам. Владимир Климанов,-1001099350027
Путин пообещал написать письмо бойцам в зону спецоперации отметив что на таких ребятах и держится вся страна.,-1001099350027
 Новости к этому часу Пользователи macOS показали как с помощью Game Porting Tool играют на Mac Silicon в Cyberpunk 2077 и Diablo IV Mundfish показала второй тизер первого DLC Atomic Heart ФОТО Издательская группа ЭксмоАСТ подтвердила факт утечки данных пользователей своего интернетмагазина book24.ru Разработчики игры Смута ответили на вопросы о проекте Пентагон опроверг информацию о наличии у военного ведомства США кораблей внеземного происхождения Apple сделала бесплатной загрузку бетаверсий iOS с официального сайта для разработчиков ,-1001032086354
Россотрудничество предложило развивать сеть высокотехнологичных образовательных центров по модели которая уже существует в России на базе зарубежных культурных центров Об этом сообщил руководитель Россотрудничества Евгений Примаков на первом международном форуме министров высшего образования Формируя будущее в Казани в четверг.,-1001394050290
Один из лучших и проверенных каналов про спорт это телеграмканал Мутко против. И мы точно знаем о чём говорим. Вопервых канал ведёт Глеб Трифонов главред Базы. Вовторых каналу уже пять лет и за это время там появились сотни эксклюзивов которые расхватали все вокруг. Втретьих Мутко против это не только спорт но и всё что его окружает. Скандалы интриги расследования там тоже есть. Посты на Мутко эксклюзивные актуальные и до невозможности интересные. Подписывайтесь.,-1001378813139
 Жителей Марий Эл предупредили о возможных ночных заморозках. Столбик термометра может опуститься до нуля градусов ночью 9 и 11 июня. Холода застанут некоторые районы и города республики сообщили синоптики Марийского ЦГМС. Несмотря на прогнозируемые ночные заморозки днем 9 и 11 числа температура воздуха будет в районе 1520 градусов.,-1001098860759
Это нереально депутат Разворотнева оценила идею вицеспикера Госдумы Чернышева сократить срок отключений горячей воды до трех дней Российские регионы не готовы к сокращению сроков отключения горячей воды в летний период изза высокого износа коммунальной инфраструктуры заявила Газете.Ru зампред думского Комитета по строительству и ЖКХ Светлана Разворотнева. __Это нереально сделать на федеральном уровне для всех городов и сел для всех муниципалитетов. У нас сегодня существует срок установленный санитарными нормами 14 дней. К сожалению далеко не все муниципалитеты укладываются в этот срок. Главная причина это высокий износ коммунальной инфраструктуры плохое состояние источников теплоснабжения. Есть города населенные пункты в которых ремонты идут фактически все лето люди все лето сидят без горячей воды. Для таких регионов невозможно соблюсти даже нынешние нормы не то что их сократить__ сказала Разворотнева. Депутат добавила что в Москве можно сократить летние отключения до трех дней сейчас срок составляет 10 дней но регион должен принять такое решение самостоятельно для этого не нужен федеральный закон. Подписывайтесь на Газету.Ru,-1001486063104
Важный вопрос российской внутренней политики не станет ли в декабре прямая линии красной. ausguck,-1001099350027
Путин поддержал намерение губернатора Орловской области Клычкова идти на выборы главы региона. Нужно будет пойти к людям и получить от них прежде всего оценку результатов вашей работы и получить мандат доверия на следующий срок. Со своей стороны конечно сделаю всё чтобы поддержать вас сказал Путин в ходе встречи с Клычковым.,-1001099350027
Ну уже хватит. Ну казалось бы сделайте вид что забыли и идите дальше сочинять другие фейки. Но нет. Железобетон. Зоопарка там не было вывезены в Крым. Позорище долбаное,-1001343028414
Получили важные детали от Алексея Рогозина. Изделия пойдут бойцам на запорожское направление ,-1001648995265
Примечательно упоминание Винивитиным таких аспектов деятельности ЧВК которые не могут быть квалифицированы иначе как преступления похищение личного состава и техники пытки доведение до самоубийства и пр.. Более того по смыслу ч. 4 ст. 35 УК РФ ЧВК Вагнер имеет признаки преступного сообщества. Из сделанного заявления следует что Роман Винивитин вслед за Евгением Пригожиным подал заявления в правоохранительные органы. Остаётся дождаться реакции ведь её отсутствие фактически станет признанием того что вышеописанная деятельность теперь считается нормой. expl_team,-1001099350027
HiFiстриминг Звук и СТУДИО сняли документальный ролик об артистах для Beat Film Festival Звук и приложение СТУДИО для артистов станут партнерами четырех новых фильмов о музыке в рамках XIV фестиваля документального кино о Читать ,-1001263060019
 Уничтожение колонны ВСУ с танками Leopard 2 Сегодня в Сети появились кадры отражения вчерашней атаки противника на Запорожском направлении. Колонна численностью около 10 танков БТР и БМП наступала на российские позиции на рубеже Работино Вербовое со стороны Малой Токмачки но была остановлена огнем ВС РФ. Часть техники подорвалась на минах и была брошена экипажами. Другие попали под удар артиллерии и расчетов ПТУР в лесопосадках вдоль проселочных дорог и на полях. Координаты 47.496465 35.932047 47.500864 35.931843 Однако вчерашняя неудачная атака ВСУ особо примечательна тем что в ней участвовали как минимум два немецких танка Leopard 2A4. Это первое объективное свидетельство боевого применения машин этого типа украинскими формированиями. Качество фото с камеры БЛА не позволяет определить были ли они уничтожены или повреждены. Однако на некоторых снимках видно что танки стоят в поле бок о бок с другими подорвавшимися на минах машинами с определенной вероятностью минимум один из Леопардов действительно был выведен из строя. Инфографика в высоком разрешении English version Запорожье Орехов Россия Украина rybar Поддержать нас,-1001498939244
Последствия контрнаступления ВСУ. Предательство своих и непростительные ошибки политического руководства начиная с 2014 года. Обязательно к прочтению Кирилл спасибо что говоришь правду. ,-1001891900812
Мишустин РФ предлагает сформировать чрезвычайный продовольственный фонд ЕАЭС.,-1001099350027
Первая рота бывших заключенных прошедшая подготовку в нашем учебном центре. Вчера отправились на фронт. За время обучения показали себя облучаемыми способными и мотивированными людьми. Об этих парнях могу сказать только хорошие слова и пожелать им победить и выжить.Переживаю за каждого из них так как знаю что им достанутся одни из самых тяжелых участков фронта.Но также знаю что пройдя подготовку в нашем центре они станут настоящими охотниками за хазарами.Ну и в целом добавлю что при правильном подходе и системной работе со спецконтингентом мы получим хороших бойцов которые во многом смогут перекрыть дефицит качественных пехотинцев.,-1001498939244
Пацаны фарту. С Олегом много говорили о них. И о том за что отбывали если кому это интересно. Нормальные ребята. Хорошие бойцы. ,-1001498939244
Водитель автобуса высадил группу школьников на трассе Калуга Тула изза претензий к его поведению на дороге Московские школьники с сопровождающими возвращались с базы отдыха в Калужской области. По словам взрослых у них возникли претензии к поведению водителя на дороге и в ходе ссоры он просто высадил пассажиров на трассе и уехал. Позднее группу детей обнаружил экипаж Госавтоинспекции. На случившееся обратил внимание губернатор Калужской области Владислав Шапша. Он рассказал что сотрудники ГИБДД оставались с ребятами пока за ними не приехал другой автобус из Калуги. Сейчас они едут домой с ними все в порядке. Уполномоченный по правам ребенка в Калужской области Ирина Агеева взяла ситуацию на свой контроль теперь с поведением водителя будут разбираться. Подписывайтесь на Газету.Ru,-1001486063104
НьюЙорк занял первое место в рейтинге городов с самым грязным воздухом в мире изза пожаров в Канаде следует из данных международного сайта IQAir который отслеживает качество воздуха в крупнейших городах мира. По состоянию на 13.40 мск город НьюЙорк занимает первое место в рейтинге обогнав столицу Бангладеш Дакку и ТельАвив в Израиле.,-1001394050290
Мощные ливни затопили Владивосток в городе введён режим повышенной готовности Изза ливней затопило несколько районов на некоторых улицах воды по пояс а машины плывут. Половина месячной нормы осадков выпала за 12 часов.,-1001166834860
Когда некий командир непонятно чего уже третий раз выступает с матерными оскорблениями в адрес министра обороны это довольно странно. Потоки оскорблений на министра обороны это даже в бытовом смысле хулиганство. А тут это становится какойто нормой политической жизни. Это свидетельствует что чтото неправильно с Путиным как политическим лидером. Кирилл Рогов,-1001099350027
Politico По словам высокопоставленного чиновника Госдепартамента США Россия смогла восстановить способность импортировать некоторые ключевые категории электроники на уровне существовавшем до СВО. Сюда входят чипы процессоры и интегральные схемы которые имеют решающее значение для создания современного оружия. Однако Россия все еще сталкивается с санкциями западных стран и незаконно пытается их обойти. Европейские компании продают эти материалы другим странам которые затем перепродают их России. США определили пять проблемных стран которые помогают России обойти санкции Турция Казахстан Грузия ОАЭ и Армения. ЕС в настоящее время работает над 11м пакетом санкций против России который может быть направлен против стран продолжающих вести бизнес с Россией что позволит ей обойти санкции. Однако некоторые страны ЕС включая Грецию и Венгрию воздерживаются по некоторым вопросам. В то время как другие страны такие как Германия и Франция опасаются что в результате запрета могут пострадать дипломатические отношения с третьими странами. Подписаться.,-1001099350027
Противники Евгения Пригожина если догадаются конечно сейчас из обвинений плененного Вагнером подполковника могут слепить целый Пригожингейт. И даже сделать медиасериал Последний бой подполковника Винивитина в жанре политикоуголовного расследования. Это конечно несколько украсило бы нашу скучную реальность. Сергей Старовойтов,-1001099350027
Часто слышим ЗК ЗК. А что плохого в том что Родина дала возможность искупить вину Да ничего конечно же. И это правильно. Можно миллион раз рассуждать о рецедиве. Но пройдя жерло войны бОльшая часть этих мужчин вернется домой и больше никогда их не потянет на приключения.,-1001498939244
Сын Шойгу чрезвычайно талантлив как и дочери. От рябинки не родятся апельсинки. Лоза от которой отошли талантливые гроздья.,-1001343028414
В наступления на Запорожском фронте враг применил хитрую тактику которую должны знать и на других фронтах ВСУ долгое время проводили разведки боем под Ореховом они теряли там кучу техники но отслеживал тактику обороны ВС РФ и в т.ч. откуда к нашим позициям будут подходить подкрепления. Сегодня ВСУ попытались отрезать нашу первую линию от подкреплений с помощью дистанционного минирования НАТОвскими минами запускаемыми с помощью обстрела РСЗО. Минирование проведено в районах из которых к фронту должны были подойти бронетанковые подкрепления затрудняя их подход к месту прорыва. Но наши подкрепления всё равно подходят. Российские бойцы продолжают отражать наступление бои продолжаются 14 часов. t.meRVvoenkor,-1001355540894
Великобритания в рамках нового пакета санкций против Беларуси приняла решение заблокировать экспорт оборудования товаров технологий материалов которые могут быть использованы для производства химического и биологического оружия.,-1001099350027
Британия ввела новые санкции против Белоруссии включая запрет на импорт золота цемента древесины и каучука. Также вводятся ограничения против белорусских медиакомпаний доступ к их сайтам и аккаунтам в соцсетях будет заблокирован.,-1001101170442
Великобритания призывает к немедленному и безоговорочному освобождению более 1400 политических заключенных в Беларуси.,-1001099350027
